2026-02-17 14:38:53.274 | INFO     | __main__:run_news_producer:166 - 📰 BNB-USD         Sentiment: neutral    Score: +0.00 | The Ongoing Legacy of President Ford’s Pardon of R...
2026-02-17 14:38:56.852 | INFO     | __main__:run_news_producer:166 - 📰 SOL-USD         Sentiment: neutral    Score: +0.00 | Russia's daily crypto turnover is over $650 millio...
2026-02-17 14:38:56.854 | INFO     | __main__:run_news_producer:166 - 📰 SOL-USD         Sentiment: neutral    Score: +0.00 | Binance's CZ echoes Consensus panelists on lack of...
2026-02-17 14:38:56.856 | INFO     | __main__:run_news_producer:166 - 📰 SOL-USD         Sentiment: neutral    Score: +0.20 | Crypto traders cautious as macro data reinforces '...
2026-02-17 14:38:56.858 | INFO     | __main__:run_news_producer:166 - 📰 SOL-USD         Sentiment: neutral    Score: +0.00 | Freibad...
2026-02-17 14:38:56.864 | INFO     | __main__:run_news_producer:166 - 📰 SOL-USD         Sentiment: negative   Score: -0.50 | Bitcoin hovers near $68,700 as ETF inflows decline...
2026-02-17 14:38:57.879 | INFO     | __main__:run_news_producer:177 - ✅ Total news messages sent: 98
2026-02-17 14:38:57.884 | INFO     | __main__:run_news_producer:178 - 💤 Sleeping 5 minutes...
2026-02-17 14:38:57.892 | INFO     | __main__:run_news_producer:179 - ────────────────────────────────────────────────────────────
2026-02-17 14:39:51.833 | INFO     | __main__:run_news_producer:183 - ⏹️ News producer stopped
2026-02-17 14:40:09.481 | INFO     | __main__:run_news_producer:139 - 🚀 Starting News Sentiment Producer
2026-02-17 14:40:09.483 | INFO     | __main__:run_news_producer:140 - 📰 Tracking news for 20 symbols
2026-02-17 14:40:09.484 | INFO     | __main__:run_news_producer:141 - ⏱️ Polling every 5 minutes
2026-02-17 14:40:09.532 | INFO     | __main__:run_news_producer:149 - 🔄 Fetching news... [14:40:09]
2026-02-17 14:40:10.907 | INFO     | __main__:run_news_producer:161 - 📰 TCS.NS          Sentiment: positive   Score: +0.41 | Engineers India zooms 22% in 2 day; stock hits 7-m...
2026-02-17 14:40:10.910 | INFO     | __main__:run_news_producer:161 - 📰 TCS.NS          Sentiment: neutral    Score: +0.00 | Sensex spurts 317 pts; realty shares outperforms...
